,Extracted Area_JHB,Extracted Area_JHBCode,Extracted listing agency,Extracted listing agencyCode,Extracted Type,Extracted TypeCode,Extracted Available Month,Extracted Available MonthCode
1746,Maboneng,70, RE/MAX Advantage,121,Apartment,0,None,9
1747,Dunkeld,27, O-Yes Properties,98,Apartment,0,None,9
1748,Oaklands,92, Adrienne Hersch Properties,6,Townhouse,2,None,9
1749,Melrose Arch,75, Pam Golding Properties - Melrose Arch Letting,105,Apartment,0,None,9
1750,Savoy Estate,117, O-Yes Properties,98,Apartment,0,None,9
1751,Victoria,130, RE/MAX Advantage,121,Townhouse,2,None,9
1752,Oakdene,91, Chas Everitt Glenvista,22,Townhouse,2,None,9
1753,Craighall,23, Pam Golding Properties - Hyde Park Letting,104,Apartment,0,None,9
1754,Dunkeld West,28, Hamiltons Property Portfolio,52,Apartment,0,None,9
1755,Doornfontein,26, Engel & Volkers Hyde Park,36,Apartment,0,None,9
1756,Rispark,107, Seeff Kibler Park,147,Apartment,0,None,9
1757,Corlett Gardens,22, Rowcor Properties Eleanor Jacobs,141,Townhouse,2,None,9
1758,Craighall Park,24, Vered Estates,163,Apartment,0,None,9
1759,Houghton Estate,51, Vered Estates,163,Apartment,0,None,9
1760,Parkwood,102, Pam Golding Properties - Hyde Park Letting,104,Apartment,0,None,9
1761,Oakdene,91, Landstar Property Solutions,76,Apartment,0,None,9
1762,Killarney,60, Pam Golding Properties - Hyde Park Letting,104,Apartment,0,None,9
1763,Naturena,85, 2LetNow - JHB,2,Apartment,0,None,9
1764,Linmeyer,66, Chas Everitt Glenvista,22,Townhouse,2,None,9
1765,Alan Manor,1, 2LetNow - JHB,2,Apartment,0,None,9
1766,Maboneng,70, Clipper Properties,27,Apartment,0,None,9
1767,Melrose Arch,75, Pam Golding Properties - Melrose Arch Letting,105,Apartment,0,None,9
1768,Houghton Estate,51, Alan Becker Properties,7,Apartment,0,None,9
1769,Houghton Estate,51, Zareena Kara Properties,166,Apartment,0,None,9
1770,Melrose Arch,75, Pam Golding Properties - Melrose Arch Letting,105,Apartment,0,None,9
1771,Killarney,60, Power of 2 Realty,108,Townhouse,2,None,9
1772,Braamfontein,16, Pam Golding Properties - Randburg Rentals,106,Apartment,0,None,9
1773,Melrose,74, RE/MAX Advantage,121,Apartment,0,None,9
1774,Killarney,60, Sherida Properties,152,Apartment,0,None,9
1775,Mondeor,82, 2LetNow - JHB,2,Apartment,0,None,9
1776,Joubert Park,54, Mamela Estates,85,Apartment,0,None,9
1777,Alveda,4, 2LetNow - JHB,2,Apartment,0,None,9
1778,Jeppestown,52, Engel & Volkers Hyde Park,36,Apartment,0,None,9
1779,Dunkeld West,28, Blue Living Properties,17,Apartment,0,None,9
1780,Linmeyer,66, Landstar Property Solutions,76,Apartment,0,None,9
1781,Auckland Park,5, Pam Golding Properties - Randburg Rentals,106,Apartment,0,None,9
1782,Melrose North,78, Century 21 Sandton,20,Apartment,0,None,9
1783,Craighall,23, Farah Properties,41,Townhouse,2,None,9
1784,Winchester Hills,137, Begrand Property,16,Apartment,0,None,9
1785,Oakdene,91, Chas Everitt Glenvista,22,Townhouse,2,None,9
1786,Turffontein,128, Landstar Property Solutions,76,Apartment,0,None,9
1787,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,None,9
1788,Rosebank,113, Farah Properties,41,Townhouse,2,None,9
1789,Braamfontein,16, Recoin Properties,133,Apartment,0,None,9
1790,Dunkeld West,28, RE/MAX Executive Group - Dainfern,122,Apartment,0,None,9
1791,Craighall,23, Pam Golding Properties - Hyde Park Letting,104,Apartment,0,None,9
1792,Killarney,60, Nomsa Nene Properties,96,Apartment,0,None,9
1793,Rispark,107, Chas Everitt Glenvista,22,Townhouse,2,None,9
1794,Greenside,45, Ennik Estates Johannesburg,37,Apartment,0,None,9
1795,Linmeyer,66, City & Suburbs Realty,26,Apartment,0,None,9
1796,Melrose,74, Blue Living Properties,17,Apartment,0,None,9
1797,Craighall Park,24, Blue Living Properties,17,Apartment,0,None,9
1798,Winchester Hills,137, Chas Everitt Glenvista,22,Townhouse,2,None,9
1799,Alveda,4, 2LetNow - JHB,2,Apartment,0,None,9
1800,Braamfontein,16, Nkosi Property Group Office,95,Apartment,0,None,9
1801,Dunkeld,27, O-Yes Properties,98,Apartment,0,None,9
1802,Jeppestown,52, Engel & Volkers Hyde Park,36,Apartment,0,None,9
1803,Craighall,23, Adrienne Hersch Properties,6,Apartment,0,None,9
1804,Craighall Park,24, Meridian Realty,86,Apartment,0,None,9
1805,Killarney,60, Nomsa Nene Properties,96,Apartment,0,None,9
1806,Linmeyer,66, Chas Everitt Glenvista,22,Townhouse,2,None,9
1807,Houghton Estate,51, Leapfrog JHB North East,77,Apartment,0,None,9
1808,Ridgeway,106, 2LetNow - JHB,2,Apartment,0,None,9
1809,Bramley,18, Engel & Volkers Hyde Park,36,Apartment,0,None,9
1810,Oaklands,92, Leapfrog JHB North East,77,Townhouse,2,None,9
1811,Lenasia Ext 1,61, 2LetNow - JHB,2,Apartment,0,None,9
1812,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,None,9
1813,Bruma,20, Trading Spaces Property Group,159,Apartment,0,None,9
1814,Kenilworth,55, Landstar Property Solutions,76,Apartment,0,None,9
1815,Tulisa Park,126, Pam Golding Properties - Alberton Rentals,101,Townhouse,2,None,9
1816,The Hill,123, Allegiance Properties b,9,Apartment,0,None,9
1817,Dunkeld West,28, Chas Everitt Hyde Park,23,Townhouse,2,None,9
1818,Melrose Arch,75, Pam Golding Properties - Melrose Arch Letting,105,Apartment,0,None,9
1819,Braamfontein Werf,17, Vered Estates,163,Apartment,0,None,9
1820,Robertsham,110, 2LetNow - JHB,2,Apartment,0,None,9
1821,Melrose North,78, Rowcor Properties Eleanor Jacobs,141,Townhouse,2,None,9
1822,Winchester Hills,137, Leopard Realtors,79,Townhouse,2,None,9
1823,Killarney,60, Pam Golding Properties - Hyde Park Letting,104,Apartment,0,None,9
1824,Winchester Hills,137, Pam Golding Properties - Alberton Rentals,101,Townhouse,2,None,9
1825,Meredale,80, 2LetNow - JHB,2,Apartment,0,None,9
1826,The Hill,123, Allegiance Properties b,9,Apartment,0,None,9
1827,Houghton Estate,51, Alan Becker Properties,7,Apartment,0,None,9
1828,Bertrams,11, Mamela Estates,85,Apartment,0,None,9
1829,The Hill,123, 2LetNow - JHB,2,Apartment,0,None,9
1830,Sandringham,116, RE/MAX Advantage,121,Apartment,0,None,9
1831,Bassonia,6, Leopard Realtors,79,Townhouse,2,None,9
1832,Waverley,132, Vered Estates,163,Apartment,0,None,9
1833,Braamfontein,16, Nkosi Property Group Office,95,Apartment,0,None,9
1834,Joubert Park,54, Mamela Estates,85,Apartment,0,None,9
1835,Upper Houghton,129, RE/MAX Advantage,121,Apartment,0,None,9
1836,Killarney,60, Nomsa Nene Properties,96,Apartment,0,None,9
1837,Newtown,87, Nkosi Property Group Office,95,Apartment,0,None,9
1838,Parkhurst,98, Nan Roberts Estates,90,Apartment,0,None,9
1839,Winchester Hills,137, Chas Everitt Glenvista,22,Townhouse,2,None,9
1840,Alan Manor,1, 2LetNow - JHB,2,Apartment,0,None,9
1841,Oakdene,91, Landstar Property Solutions,76,Apartment,0,None,9
1842,Parkview,101, Blue Living Properties,17,Townhouse,2,None,9
1843,Meredale,80, 2LetNow - JHB,2,Apartment,0,None,9
1844,Kenilworth,55, Landstar Property Solutions,76,Apartment,0,None,9
1845,Glenvista,43, Chas Everitt Glenvista,22,Townhouse,2,None,9
1846,Birdhaven,12, Blue Living Properties,17,Apartment,0,None,9
1847,South Hills,119, 2LetNow - JHB,2,Apartment,0,None,9
1848,Greenside East,46, Rowcor Properties Eleanor Jacobs,141,Apartment,0,None,9
1849,Riviera,109, RE/MAX Advantage,121,Apartment,0,None,9
1850,Riviera,109, Power of 2 Realty,108,Apartment,0,None,9
1851,Johannesburg Central,53, AFHCO Africa Housing Company,3,Apartment,0,None,9
1852,Booysens,14, Landstar Property Solutions,76,Apartment,0,None,9
1853,Ridgeway,106, 2LetNow - JHB,2,Apartment,0,None,9
1854,Winchester Hills,137, 2LetNow - JHB,2,Apartment,0,None,9
1855,Robertsham,110, 2LetNow - JHB,2,Apartment,0,None,9
1856,Johannesburg Central,53, AFHCO Africa Housing Company,3,Apartment,0,None,9
1857,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,None,9
1858,Braamfontein,16, Nkosi Property Group Office,95,Apartment,0,None,9
1859,Oakdene,91, Landstar Property Solutions,76,Apartment,0,None,9
1860,Parktown,99, Ennik Estates Johannesburg,37,Apartment,0,None,9
1861,Forest Hill,36, 2LetNow - JHB,2,Apartment,0,None,9
1862,Houghton Estate,51, Jawitz Johannesburg North,68,Apartment,0,None,9
1863,Houghton Estate,51, Alan Becker Properties,7,Apartment,0,None,9
1864,Lombardy East,67, SA Property Group,145,Apartment,0,None,9
1865,Lyndhurst,69, Zulberg Estates,167,Townhouse,2,None,9
1866,Naturena,85, 2LetNow - JHB,2,Apartment,0,None,9
1867,Melrose North,78, Blue Living Properties,17,Apartment,0,None,9
1868,Fairmount,33, Leapfrog JHB North East,77,Townhouse,2,None,9
1869,Eltonhill,31, Blue Living Properties,17,Apartment,0,None,9
1870,Maboneng,70, RE/MAX Advantage,121,Apartment,0,None,9
1871,Norwood,90, RE/MAX Masters - Bryanston,123,Townhouse,2,None,9
1872,Houghton Estate,51, Blue Living Properties,17,Apartment,0,None,9
1873,Johannesburg Central,53, Recoin Properties,133,Apartment,0,None,9
1874,Alveda,4, 2LetNow - JHB,2,Apartment,0,None,9
1875,Braamfontein,16, Seeff - Johannesburg Central,146,Apartment,0,None,9
1876,Melville,79, Gaylin Estates,49,Apartment,0,None,9
1877,Lombardy East,67, Rowcor Properties Eleanor Jacobs,141,Apartment,0,None,9
1878,Killarney,60, RE/MAX Advantage,121,Apartment,0,None,9
1879,Turffontein,128, Landstar Property Solutions,76,Apartment,0,None,9
1880,Riviera,109, RE/MAX Advantage,121,Apartment,0,None,9
1881,Riviera,109, Nomsa Nene Properties,96,Townhouse,2,None,9
1882,Killarney,60, Clipper Properties,27,Apartment,0,None,9
1883,Braamfontein Werf,17, Inorbit Property,64,Apartment,0,None,9
1884,Houghton Estate,51, Pam Golding Properties - Hyde Park Letting,104,Townhouse,2,None,9
1885,Berea,10, Mamela Estates,85,Apartment,0,None,9
1886,Newtown,87, Nkosi Property Group Office,95,Apartment,0,None,9
1887,Rosettenville,114, Landstar Property Solutions,76,Apartment,0,None,9
1888,Riviera,109, RE/MAX Advantage,121,Apartment,0,None,9
1889,Malvern,71, RE/MAX Advantage,121,Townhouse,2,None,9
1890,Oakdene,91, Rowcor Properties Eleanor Jacobs,141,Apartment,0,None,9
1891,Craighall Park,24, Pam Golding Properties - Hyde Park Letting,104,Apartment,0,None,9
1892,Ridgeway,106, Rowcor Properties Eleanor Jacobs,141,Townhouse,2,None,9
1893,Melrose North,78, Blue Living Properties,17,Apartment,0,None,9
1894,Killarney,60, Blue Living Properties,17,Apartment,0,None,9
1895,Killarney,60, National Letting - Johannesburg,91,Apartment,0,None,9
1896,Glenhazel,41, Leapfrog JHB North East,77,Apartment,0,None,9
1897,Oakdene,91, Landstar Property Solutions,76,Apartment,0,None,9
1898,Riviera,109, RE/MAX Advantage,121,Apartment,0,None,9
1899,Franklin Roosevelt Park,38, Des and Warren Properties,32,Apartment,0,None,9
1900,Kensington,56, Chalmers Estates,21,Apartment,0,None,9
1901,Rosettenville,114, Landstar Property Solutions,76,Apartment,0,None,9
1902,Bramley,18, RE/MAX Advantage,121,Apartment,0,None,9
1903,Milpark,81, Rowcor Properties Eleanor Jacobs,141,Apartment,0,None,9
1904,Oakdene,91, Landstar Property Solutions,76,Apartment,0,None,9
1905,Craighall,23, Fine & Country - Fourways,44,Apartment,0,None,9
1906,Dunkeld West,28, Blue Living Properties,17,Apartment,0,None,9
1907,Ormonde,96, 2LetNow - JHB,2,Apartment,0,None,9
1908,Norwood,90, Blue Living Properties,17,Apartment,0,None,9
1909,Melrose Arch,75, Rawson Properties Sandton Apartment Living,132,Apartment,0,None,9
1910,Eltonhill,31, Blue Living Properties,17,Apartment,0,None,9
1911,Killarney,60, Pam Golding Properties - Hyde Park Letting,104,Apartment,0,None,9
1912,Glenvista,43, Leopard Realtors,79,Townhouse,2,None,9
1913,Parkwood,102, Blue Living Properties,17,Apartment,0,None,9
1914,Riviera,109, Nomsa Nene Properties,96,Apartment,0,None,9
1915,Melrose,74, Blue Living Properties,17,Apartment,0,None,9
